3.172425705321773037e+01 8.707082917345180251e-01 3.299719538355235571e+00 -4.834290036312136607e+00 6.299719538355235571e+00 4.386523084181668963e+01 1.083201023320158107e+00
5.169919748423744750e+02 3.005479341990283659e-01 1.994587858658957913e+01 -2.251966295990617084e+01 2.294587858658957913e+01 2.937166988970778220e+03 -7.189259196791404349e-01
4.661833624369604578e+00 -2.020733754486903067e-01 -4.771440189114180441e+00 2.398965525521291386e+00 2.398965525521291386e+00 -1.952889827200870343e+00 -5.499555353103799948e-01
3.972541847976290841e-01 9.060812244766467405e-01 -2.360434627149278874e+00 -1.850628854471675078e-01 6.395653728507210145e-01 2.447748973544506823e-01 4.319511038675349912e-01
-6.162451666027473074e-01 -1.804916878638767042e-01 -4.255891293852521962e+00 -3.694702090999424371e-01 -3.694702090999424371e-01 -8.344463320046774379e-01 -1.032476672764861103e+00
3.674122350487157860e+02 7.451991376835855885e-01 -2.222646601957090340e+01 1.911250707675110405e+01 1.911250707675110405e+01 -1.761106020623119775e+03 1.023044914628803148e-01
8.784600969435801820e-02 7.259472848095444020e-02 -2.673332512874089240e+00 -8.847895777212811952e-01 3.266674871259106494e-01 -2.234995273086367584e-01 1.919428342270834698e-02
2.466335797895015673e+02 1.275470426758804399e+00 1.297155646354379321e+01 -1.542002285217836821e+01 1.597155646354379321e+01 9.669708700968573112e+02 1.275748281142085050e+00
3.923934642189939126e+01 1.322305685208964077e+00 3.564407399766953866e+00 -5.911644015616725589e+00 6.564407399766953866e+00 6.101140027886253847e+01 3.489595731593645445e-01
1.110904595950267026e+00 -1.081527789203746259e+00 -2.134727418395053089e+00 -1.542750165860903078e+00 8.652725816049470220e-01 9.760798964775696529e-02 2.275579092446552432e-01
3.050148366247803011e+01 2.382797805035456185e-01 2.731895757917353063e+00 -5.272021055923249655e+00 5.731895757917352618e+00 4.186813453072955582e+01 6.106930801308521062e-01
6.529381536226459559e+00 6.283949992219943770e-01 -1.353472990950287946e-01 -2.092482037928917737e+00 2.864652700904971372e+00 4.192728709919935959e+00 1.331636431767819984e+00
8.613111991154632108e+00 8.786508931487518881e-01 -1.007063234687914643e-01 -2.984892361949890383e+00 2.899293676531208508e+00 6.323824734922245838e+00 9.522297680352934668e-01
3.888671470360612261e+02 -3.545161454085195007e-01 -2.290116936340151454e+01 1.954723314643626253e+01 1.954723314643626253e+01 -1.918573074146687759e+03 2.465475111217908244e-01
1.470656395882996037e+02 1.647792184022381923e-01 -1.565276266213036394e+01 1.164296047443404447e+01 1.164296047443404447e+01 -4.486715260346703076e+02 -2.971703513734276214e-01
3.802868335398778754e+02 -7.298091903184267260e-01 1.557771011149324991e+01 -2.047273658382871631e+01 1.857771011149324991e+01 1.859973928914314456e+03 -1.278957270293712867e+00
3.753183878885807445e+01 1.225305039077162483e+00 3.392428651518773819e+00 -5.812821927979982206e+00 6.392428651518773819e+00 5.710835017154280990e+01 3.799607828853795999e-01
1.917759613529528195e+01 -1.293465271046098097e+00 9.815452995491054100e-01 -4.878747528519370213e+00 3.981545299549105632e+00 2.128813072732569722e+01 3.509331819756807413e-01
5.915582049654199892e+01 -9.178741857157293182e-01 -1.066097226982221535e+01 7.717891276390534294e+00 7.717891276390534294e+00 -1.136354925670876810e+02 6.750628249341165121e-01
1.198440509084001917e+02 -1.391474119921930930e+00 7.571970672964929427e+00 -1.135858882604849285e+01 1.057197067296493032e+01 3.292157630677164661e+02 -1.111045067147841792e+00
1.811123994863922064e+02 -4.396907523549070662e-03 1.064276335153668107e+01 -1.325855986831875022e+01 1.364276335153668107e+01 6.085665275747210217e+02 6.199813675409512337e-01
2.035919652497204879e+02 -1.031167854526160887e+00 -1.733762978675962074e+01 1.420417754024595958e+01 1.420417754024595958e+01 -7.266651173279583418e+02 -8.195004654204122163e-01
1.424112411723571938e+02 4.794400161931337001e-01 -1.473101321534785058e+01 1.211992273384368346e+01 1.211992273384368346e+01 -4.238059781956173424e+02 5.094496966291137685e-01
2.369651076131097867e+01 -1.102516919947782226e+00 -8.045558788336144573e+00 4.723298077579963561e+00 4.723298077579963561e+00 -2.929386550879440065e+01 -8.048725206829927536e-01
1.392769590986097983e+00 -4.728454201118363898e-01 -3.973856337169879627e+00 1.261341293984036493e+00 1.261341293984036493e+00 -2.052353270033765165e-01 -3.864261290391225456e-01
9.664673276043130556e+01 1.069319008584305397e+00 7.168435773200503291e+00 -9.457169933699962172e+00 1.016843577320050329e+01 2.365770277393742731e+02 -6.256056262295777159e-01
2.465372693138191948e+02 8.330060045255336387e-01 1.253983071614317701e+01 -1.587381349810224584e+01 1.553983071614317701e+01 9.685679925988948753e+02 8.330084462394664602e-01
2.797771742452943577e+00 -1.394822704926367285e-01 -7.805501249392765573e-01 -6.007939189319606577e-01 2.219449875060723443e+00 1.510315001341917984e+00 1.457408225476597430e+00
3.585729974497136823e+02 9.224525694654408525e-01 1.587560042299759466e+01 -1.899972449905379435e+01 1.887560042299759644e+01 1.697865363779153313e+03 -1.061010601932470820e-01
3.993845128565888558e+02 -7.478314065524579446e-01 1.688680448599838968e+01 -2.008742845683656952e+01 1.988680448599838968e+01 1.996037118684836742e+03 -6.389167452765646127e-01
2.663848111347238756e+01 -7.601371433317811732e-01 2.015400661352676703e+00 -5.338332379977872577e+00 5.015400661352677147e+00 3.452347120044122164e+01 3.639122166951324622e-01
1.340393340114587239e+01 1.062967807560472266e+00 1.051471807939057257e+00 -3.146095970861531477e+00 4.051471807939057257e+00 1.210487131615746392e+01 1.426673520815316731e+00
8.290574809669511751e+02 6.675004632528436233e-02 2.537250966081137094e+01 -2.922907940897146162e+01 2.837250966081137094e+01 5.972033993027068391e+03 5.372696092937507828e-01
1.428694791845080125e+01 5.229671293387134767e-01 9.410954292890492123e-01 -3.569158786688004348e+00 3.941095429289049434e+00 1.342371100491356017e+01 1.139283098401972172e+00
9.068433771587626424e+00 1.130993259218836755e+00 -5.798850701592805024e+00 3.163127314224376097e+00 3.163127314224376097e+00 -6.440348969435042648e+00 -8.146392345044246586e-01
5.656594229498102422e+00 1.048677682874654266e-01 -5.251408551820508919e+00 2.461034981841285330e+00 2.461034981841285330e+00 -3.165493602743230106e+00 -8.190715365738082676e-01
1.575832156860926148e+01 -2.392132196697558943e-01 8.620104292010920544e-01 -4.108301225067508611e+00 3.862010429201092165e+00 1.569938475835619762e+01 7.892156330387409824e-01
2.021535966413236807e+01 -8.836897858459873412e-01 1.515846366498019293e+00 -4.471521985502368679e+00 4.515846366498019293e+00 2.270762517802748803e+01 8.022152214813543791e-01
5.281227559518642067e+01 -3.847215215175701086e-01 4.268987840087445029e+00 -7.265159751112967079e+00 7.268987840087445029e+00 9.594611268480191768e+01 -4.704264236522882614e-01
9.202683504088598454e+01 8.641912600178092152e-01 6.520054268293414168e+00 -9.674096525034926231e+00 9.520054268293414168e+00 2.209048918665965857e+02 -1.073312622008185890e+00
4.495859087140559041e+01 4.878882040789050967e-01 -9.875774794865208150e+00 6.558124978414471506e+00 6.558124978414471506e+00 -7.592168010984406123e+01 5.636109367648176049e-02
1.982633872627940264e+01 -1.149545080605531844e+00 1.226598519802232445e+00 -4.735747919904387260e+00 4.226598519802232445e+00 2.224193816901515319e+01 5.293771798285458186e-01
5.021986754748717807e+00 -4.623355531785277583e-01 -1.081115249226466402e+00 -2.743410706436430146e+00 1.918884750773533598e+00 2.754746752362672524e+00 5.067517421965761493e-01
3.372789883302701242e+00 -5.181241730623518116e-01 -8.458012809952901723e-01 -1.269510144945736885e+00 2.154198719004710050e+00 1.696468357440131136e+00 1.197523335007074197e+00
2.499471857922643991e+01 -6.407707316769168937e-01 2.199427382271599285e+00 -4.754966220190789628e+00 5.199427382271599285e+00 3.104661758681782757e+01 8.297979465834051105e-01
2.721913148189704401e+01 -1.018125025663909611e+00 -8.855948784468633761e+00 4.689627037700770273e+00 4.689627037700770273e+00 -3.723205863122596782e+01 -1.067142199615407794e+00
1.547185343064361405e+02 1.264416163841827867e+00 9.729740303623072961e+00 -1.212304100194488576e+01 1.272974030362307296e+01 4.800092014638949536e+02 2.334167981804264325e-01
2.033731645185452663e+01 -6.047497496060281197e-01 1.764881030161427500e+00 -4.190603976220797833e+00 4.764881030161427944e+00 2.273202199966987180e+01 1.072154184447977610e+00
6.871243920603330935e+01 -2.550578607529968567e-01 5.691393639388793169e+00 -7.835492148385202249e+00 8.691393639388792280e+00 1.414941934784737612e+02 -4.081458937719327773e-01
3.912134920209591193e+00 -1.199832018576937331e-01 -3.954028822977908142e+00 2.569758856914904577e+00 2.569758856914904577e+00 -5.594834880443788627e-01 3.652315255964921903e-02
3.176149244265961968e+01 2.640798526063770635e-01 -8.646663885481718381e+00 5.626584474775859768e+00 5.626584474775859768e+00 -4.478108629165960508e+01 -3.277185947766428908e-01
-5.157756101816551864e-02 2.322909736016572912e-01 -3.806370472692272688e+00 1.984167097030130611e-01 1.984167097030130611e-01 -3.356778317521337818e-01 -5.525402534135204213e-01
2.248474534927264017e+02 4.077245018786231079e-02 1.188788239152116155e+01 -1.510932927451357521e+01 1.488788239152116155e+01 8.434040327461499373e+02 8.270346736415364886e-01
1.791132787323148534e+02 -2.660814791766121234e-01 1.020143778165337167e+01 -1.357931790553791629e+01 1.320143778165337167e+01 6.000421744005975597e+02 2.115060213973310177e-01
1.177967874199015625e+02 -1.287010576866826961e+00 7.548801140600887472e+00 -1.118744599134665663e+01 1.054880114060088658e+01 3.206057968072705648e+02 -1.070024082756165118e+00
4.145938400578961591e+01 9.813535176585118647e-01 -9.408586731678532544e+00 6.464836888678218152e+00 6.464836888678218152e+00 -6.664214333346123453e+01 1.048129630599027029e-01
1.670474147210105968e+02 3.898506949252302234e-01 9.591755170132394426e+00 -1.328439079751124297e+01 1.259175517013239443e+01 5.410917643283850111e+02 -1.615346865700601486e-01
8.206945474222763437e+01 9.141516709667897311e-01 -1.186569195141589361e+01 9.232490861997902698e+00 9.232490861997902698e+00 -1.850652003512450392e+02 1.165808722536294750e+00
1.081562543329274604e+02 -3.703143197069740933e-01 7.399771387243448295e+00 -1.039987335155769976e+01 1.039977138724344918e+01 2.812015398697266164e+02 -8.835472458413915486e-01
7.965190440035988786e+02 8.138557231191965169e-01 2.504443039700259988e+01 -2.840733652188272629e+01 2.804443039700259988e+01 5.621712392504074160e+03 8.182535214754127484e-01
3.061851005918633906e+00 -1.665121962368550701e+00 -6.086973533330393593e+00 9.722060599432142958e-01 9.722060599432142958e-01 -3.147472937582990404e+00 -1.906756054860186067e+00
2.402913359602167631e+01 -9.186812754035122985e-01 1.911961386326701984e+00 -4.889668510390150047e+00 4.911961386326701984e+00 2.943807406138548188e+01 6.485972378177212727e-01
2.858891380958986588e+02 8.787135533969681056e-02 1.467795710042335067e+01 -1.609161299107924492e+01 1.767795710042334889e+01 1.204239198058902957e+03 1.624995803700318486e+00
5.234292634276850720e+01 -2.669607076583326855e-01 -1.017862538218515667e+01 7.283787330577836450e+00 7.283787330577836450e+00 -9.447798847745436035e+01 5.090392643670543782e-01
3.404070624553224889e+01 1.001356874183251700e+00 -8.358313884603454369e+00 6.235179694246808957e+00 6.235179694246808957e+00 -4.825753462146575856e+01 1.976045271270669978e-01
2.368682893917412855e+02 1.002673738020876337e+00 -1.817832690563733777e+01 1.558936840248211020e+01 1.558936840248211020e+01 -9.099904738007778633e+02 -7.813765988321513811e-01
1.444707905630102971e+02 5.863978314672342318e-01 -1.487666235404388537e+01 1.215111844386579953e+01 1.215111844386579953e+01 -4.333646722008746224e+02 4.099682836599715108e-01
2.762411236447916281e+02 -1.950696157135192732e-01 -1.956552458439974984e+01 1.667227021778874629e+01 1.667227021778874629e+01 -1.147430600796087901e+03 -8.446828553564607045e-01
2.641471662868661952e+02 2.028614197103860151e-01 1.301344082150324866e+01 -1.650694784776051804e+01 1.601344082150324866e+01 1.074527375697619391e+03 7.153681660725443869e-01
5.645037492148532721e+01 -4.723797269239322083e-01 4.774997889321302758e+00 -7.214337624871503429e+00 7.774997889321302758e+00 1.055242860314076410e+02 -2.890414468182416763e-01
2.509603293135897957e+02 7.894281684937365373e-01 1.267508611467274804e+01 -1.601922887679868879e+01 1.567508611467274804e+01 9.947616051415301399e+02 8.255077172311486855e-01
6.573060567637347162e+01 -4.686072801121987652e-01 -1.065067382658788731e+01 8.511060293594880477e+00 8.511060293594880477e+00 -1.314907947464888593e+02 1.212799094316666881e+00
1.843027405822305198e+01 -6.707845168404564795e-01 1.291288346694317690e+00 -4.295274962612138481e+00 4.291288346694317468e+00 1.978173552626418541e+01 8.367394264983885055e-01
1.587133977769219051e+01 6.789071239646823908e-03 1.068044465722729930e+00 -3.875526751444833273e+00 4.068044465722730152e+00 1.576006870076343880e+01 1.011336274619434539e+00
1.219509487715193927e+02 -2.765041859388043255e-01 8.733412734727592053e+00 -1.028729477351692090e+01 1.173341273472759205e+01 3.344135468465328245e+02 2.119678918557177383e-02
1.015107804435337187e+02 -6.980631249257601700e-02 6.783549781306124515e+00 -1.039740229748575118e+01 9.783549781306124515e+00 2.565403562066540530e+02 -1.252041552017979731e+00
1.782775769085265551e+02 6.340734593172798750e-01 1.092035373676614896e+01 -1.273951556701327803e+01 1.392035373676614896e+01 5.927299696521939723e+02 9.629938622751043065e-01
1.354857422828221445e+02 -2.698442811901877736e-01 -1.462994654200524813e+01 1.164890753513994248e+01 1.164890753513994248e+01 -3.942070356333510404e+02 4.565368259764284731e-01
9.291417491119196370e+01 9.939944202219483937e-01 6.716074283085241348e+00 -9.553912102033574882e+00 9.716074283085241348e+00 2.236926378421125889e+02 -9.134001875467098186e-01
4.394874125292214728e+01 9.339160768855534478e-01 3.768011856974352369e+00 -6.468119785983367009e+00 6.768011856974352369e+00 7.261577344809626311e+01 -1.671291850099168586e-02
4.315013765277905122e+01 7.390528425873278406e-01 3.481787882568090797e+00 -6.670306549291951548e+00 6.481787882568091241e+00 7.100003976795932203e+01 -2.401675524610267232e-01
1.444745336126493669e+02 5.863698761704139173e-02 8.605118498854393394e+00 -1.247035897085747003e+01 1.160511849885439339e+01 4.356559944744066115e+02 -6.938692615079858905e-01
2.631792774564331250e+00 -7.146056074583403417e-01 -1.184760188616763354e+00 -1.250241210733495034e+00 1.815239811383236646e+00 1.182713620407839450e+00 9.760241265891699269e-01
2.025316791254746818e+02 -1.224775085588950096e+00 1.099414858673901385e+01 -1.448584635785554831e+01 1.399414858673901385e+01 7.216420226933918229e+02 4.966635396696762461e-01
5.274771505104824953e+00 -2.484266276719100941e-01 -5.573030210741846346e+00 2.118297126829476795e+00 2.118297126829476795e+00 -3.453907871364760407e+00 -1.149218291294953120e+00
3.361133572979576201e+01 6.642711452838023778e-01 2.904264963772044794e+00 -5.670624305818199318e+00 5.904264963772044794e+00 4.857873369185982426e+01 3.621602710276727866e-01
1.199565792452449209e+01 1.496019641737483585e+00 9.785149975912229570e-01 -2.772012952756733650e+00 3.978514997591223068e+00 1.021634617421873870e+01 1.596433497156681147e+00
3.089733597639680340e+01 7.056543896703793006e-03 -8.709892473157283987e+00 5.432138403027158446e+00 5.432138403027158446e+00 -4.336468249175824496e+01 -4.874844805954295368e-01
1.021522893899837783e+02 3.138692764678269742e-01 7.201558746382016984e+00 -1.000268356031696548e+01 1.020155874638201787e+01 2.578370058174380119e+02 -8.437592460370341163e-01
1.360354210958147974e+02 -4.237954953060607544e-01 8.464098086226762518e+00 -1.188059461782160042e+01 1.146409808622676252e+01 3.973625759990533766e+02 -6.405214445337183982e-01
3.504480919518513371e-01 3.853557492745885438e-01 -2.407528566801108383e+00 -5.861528512974725214e-01 5.924714331988918392e-01 5.432466777490597976e-02 2.935700520001815472e-01
1.380241814142123502e+01 1.422732160853598660e-01 -6.959548823973134013e+00 3.528552722402090502e+00 3.528552722402090502e+00 -1.333644554026323625e+01 -1.170470606436976313e+00
4.771710877001607543e+01 9.942430087736504607e-01 4.461530008475471654e+00 -6.267268640500103238e+00 7.461530008475471654e+00 8.145971711989085406e+01 3.105968492742994802e-01
1.091317071273751660e+00 -6.336078854503430779e-01 -4.157419415360033454e+00 1.004059027795184411e+00 1.004059027795184411e+00 -3.922553075428216185e-01 -5.911331686919955031e-01
6.853089233366819144e+01 -7.254151037692722070e-01 5.211703256973449605e+00 -8.353538671977702279e+00 8.211703256973450493e+00 1.419797798044899935e+02 -9.122362009806653793e-01
1.757787067350722339e+02 5.223889717198465510e-01 1.055944008555534985e+01 -1.293324644603773699e+01 1.355944008555534985e+01 5.813825218899075935e+02 6.465710203759345021e-01
2.544282516640782532e+01 -5.796386594186612173e-01 -7.784307682746184121e+00 5.256911968932521440e+00 5.256911968932521440e+00 -3.140172714843168933e+01 -3.538826559642975766e-01
3.327926639088555021e+02 2.444394862982920413e-01 1.513503505339410360e+01 -1.835623873921364435e+01 1.813503505339410538e+01 1.518397425282206086e+03 1.867897891051693571e-01
8.719249977159790888e+01 1.205542535114657809e+00 -1.210049010198344277e+01 9.550768369023582949e+00 9.550768369023582949e+00 -2.025312010917389500e+02 1.223910576446033627e+00
1.187588195120186043e+02 -8.475812886763356424e-01 8.022538461210542593e+00 -1.076075108118943469e+01 1.102253846121054259e+01 3.231442006894041015e+02 -6.119866909953119993e-01
2.874442058427636084e+02 -7.941074843901044789e-01 1.395650770502744820e+01 -1.695171000044764753e+01 1.695650770502744820e+01 1.218332319988306836e+03 8.144880690011802038e-01
3.479446002952032213e+00 -7.836611340418898619e-01 -1.085405543238690207e+00 -1.779734065294397372e+00 1.914594456761309793e+00 1.643068610022520470e+00 8.651968335589415027e-01
5.653332364712628078e+01 -1.107179231810408560e+00 4.239324832568981627e+00 -7.838174777028924289e+00 7.239324832568981627e+00 1.068125431678599995e+02 -8.867762788426565290e-01
3.042837506770022173e+02 -9.163492653283540346e-01 1.447313571472481897e+01 -1.741259077666251898e+01 1.747313571472481897e+01 1.326793225571100720e+03 6.770459649439788397e-01
1.045919007245355470e+00 1.274205743978108207e-01 -1.839628292973037649e+00 -5.759632716842034705e-01 1.160371707026962351e+00 4.557918868100319099e-01 7.127835177594610272e-01
1.772574526177396592e+02 -2.166008161455550141e-02 1.022649711662833560e+01 -1.340792938377235721e+01 1.322649711662833560e+01 5.903551295648617270e+02 2.759484025304961285e-01
2.943610891805350889e+02 -1.114816746932249192e+00 1.401872797598800702e+01 -1.730347850584912095e+01 1.701872797598800702e+01 1.263358714274275826e+03 6.050821213086943207e-01
5.060761780876346094e-01 8.412943885495749452e-02 -2.296772667910863763e+00 -7.565502054156801881e-01 7.032273320891363477e-01 7.054836376138660936e-02 3.302359053859471039e-01
8.521717672585766934e+01 7.856577080339859354e-01 -1.238551040513559087e+01 9.092958439308343799e+00 9.092958439308343799e+00 -1.973195136495628219e+02 8.494238020133018097e-01
1.700954162909850353e+01 -1.459204318430720460e-01 1.295036837516415185e+00 -3.906214384759360669e+00 4.295036837516414963e+00 1.743254982238274664e+01 1.081629325495687910e+00
1.424515275512738981e+02 4.854534611455452175e-01 9.124504770610025517e+00 -1.172955594346561448e+01 1.212450477061002552e+01 4.243645769598320499e+02 -1.167790043760984497e-01
3.199375989284840571e+00 -5.679502340499349433e-01 -4.256644018384491801e+00 2.082028593218892443e+00 2.082028593218892443e+00 -7.502857816611767650e-01 -3.283814551306716845e-01
3.808621923955140431e+01 1.136791699232414965e+00 3.325855226511264195e+00 -5.989685240128433286e+00 6.325855226511264640e+00 5.854087458450678838e+01 2.307514414034319006e-01
1.099666925613989406e+03 -1.038786024006195463e+00 3.006262584534887594e+01 -3.326284544322707859e+01 3.306262584534887594e+01 9.117720756626369621e+03 -8.666296489900621181e-01
6.767640563126302311e+01 -9.335258396844120510e-01 5.023074371366130109e+00 -8.456374101999694304e+00 8.023074371366130109e+00 1.396383638540898744e+02 -1.046182045571963481e+00
2.251247020521981881e+02 4.228035285852608238e-01 1.227357147078183175e+01 -1.471615985473523480e+01 1.527357147078183175e+01 8.431625829306514106e+02 1.215812823590088243e+00
1.544518108929433708e+02 1.157630339861010604e+00 -1.521951638384854277e+01 1.262009098753323855e+01 1.262009098753323855e+01 -4.787431230032056533e+02 2.735051893938302281e-01
1.022480476003544858e+01 1.222780741812280914e+00 3.861115078269409251e-01 -2.938808492401610017e+00 3.386111507826941036e+00 8.130713286583564070e+00 1.223597077437576619e+00
1.507340609138529715e+02 9.946721338005121149e-01 9.435180843720099020e+00 -1.210617681212743868e+01 1.243518084372009902e+01 4.620621766408474969e+02 1.719414687014084175e-02
5.845432387610942015e+01 -1.317954673256447107e+00 -1.105507376269435937e+01 7.286211087500717554e+00 7.286211087500717554e+00 -1.132171943331428565e+02 2.549770495878458387e-01
1.439774233375797792e+02 7.482344419862708707e-01 -1.463176928746208283e+01 1.233694654856295436e+01 1.233694654856295436e+01 -4.299602676305561886e+02 6.395050376690907257e-01
1.146560534625277512e+02 -9.580878093389755268e-01 7.599537520204827423e+00 -1.082657478168198217e+01 1.059953752020482831e+01 3.072696989329888311e+02 -9.131356761777096320e-01
5.519003994891039611e+02 -9.522406951469102321e-01 -2.645383161558433471e+01 2.352967518017573667e+01 2.352967518017573667e+01 -3.241016387175556247e+03 7.694044824000468852e-01
6.370080423384385515e-01 3.396620761150819651e-02 -3.755303144986636088e+00 8.077506486939215469e-01 8.077506486939215469e-01 -9.311233594170081895e-02 -3.546706727643784141e-01
1.845845529533333433e+02 -1.615238002276243034e-01 -1.630381250797167780e+01 1.384851353882630143e+01 1.384851353882630143e+01 -6.252907763592548918e+02 -2.113660831359255865e-01
2.732601781297744878e+02 -2.759315347346592562e-01 1.334623570181551955e+01 -1.672642819926753432e+01 1.634623570181551955e+01 1.130276031023660380e+03 7.253486326951041896e-01
8.869565346170210773e+01 1.281562256186825177e+00 6.685351430032811848e+00 -9.120299586615727705e+00 9.685351430032811848e+00 2.081158286476531600e+02 -7.174138401251956010e-01
7.958040281870794042e-01 4.491276729207542839e-01 -3.413168820750638766e+00 1.002590148134889780e+00 1.002590148134889780e+00 2.060322355630311297e-01 -5.188535937531746356e-02
7.237505651512369695e+02 -9.811263206093938649e-01 2.384351510696197352e+01 -2.696394838236972191e+01 2.684351510696197352e+01 4.868242560148929442e+03 7.140118961755805849e-01
7.703502013723469588e+01 2.277016830818647808e-01 5.730362405957013294e+00 -8.829185623053643184e+00 8.730362405957013294e+00 1.691465610825854924e+02 -9.978570193255890119e-01
9.704693455541740832e+01 3.003668580624112017e-01 -1.319977042923830801e+01 9.536353122154389794e+00 9.536353122154389794e+00 -2.405663253584181973e+02 6.438291676615386372e-01
2.100529048853944403e+01 -7.019956509229463570e-01 1.805265517251344765e+00 -4.306460555857411165e+00 4.805265517251344320e+00 2.388964822214492045e+01 1.009628621088219935e+00
2.297860195913843029e+02 7.052790491209361967e-01 1.241600117908558154e+01 -1.488382942877280080e+01 1.541600117908558154e+01 8.695679749662300537e+02 1.227410583752993833e+00
4.253014170268645699e+00 -1.040293463456473333e+00 -1.587019400953529891e+00 -3.102717665152080251e+00 1.412980599046470109e+00 2.032693976256756407e+00 5.908428896915607353e-02
2.491271520162910313e+00 -1.054860567333033128e+00 -1.460076569857050810e+00 -1.652197086635233347e+00 1.539923430142949190e+00 9.603174784499282080e-01 6.598454495236565354e-01
1.281331451085479216e+02 -7.494521511613536635e-01 8.367865637779056343e+00 -1.126685455646139111e+01 1.136786563777905634e+01 3.624398440855237595e+02 -5.341904436778518450e-01
3.032161231624583593e+02 -9.098675926600647834e-01 1.446660845647104665e+01 -1.735643189805576370e+01 1.746660845647104665e+01 1.319678707236651235e+03 7.137342639311691217e-01
2.285940434450445480e+01 -8.742941380946751551e-01 1.888031899563418214e+00 -4.649268011987314431e+00 4.888031899563418214e+00 2.722918364766483279e+01 8.063203327157056899e-01
2.584557735471841511e+02 1.339606792068743779e-01 -1.967625210463155838e+01 1.551302481739948824e+01 1.551302481739948824e+01 -1.042859887324121701e+03 -1.562982075572562080e+00
1.390242329184487957e+01 6.681446562192600025e-01 9.243748779393397008e-01 -3.471889160983863132e+00 3.924374877939339701e+00 1.287032304962005469e+01 1.187775040746106958e+00
7.604344666007895626e+01 2.430847838049257081e-01 -1.162254144179080306e+01 8.807432850309526273e+00 8.807432850309526273e+00 -1.653855535606435012e+02 1.030128543343971304e+00
4.524132024654782258e-01 -9.178622280908792508e-01 -2.535711728967502410e+00 -1.511672653252856158e+00 4.642882710324977014e-01 -2.825989266489697949e-01 -4.954934692863560697e-02
7.836132396807241607e-01 3.020961483573206263e-01 -2.027428189306029527e+00 -5.215594633082073495e-01 9.725718106939703622e-01 3.297418263846355613e-01 5.904130854777590587e-01
1.889603336956018609e+02 -7.017223387317983452e-01 -1.673844828070477320e+01 1.375357038953385569e+01 1.375357038953385569e+01 -6.493290831011951241e+02 -5.486498586133851108e-01
8.502355337626045184e+01 1.122560314602863096e+00 6.423278084912346308e+00 -8.995134620193489638e+00 9.423278084912347197e+00 1.954710760102927907e+02 -7.801249995462530284e-01
1.779008485609398349e+01 -6.098920665156790655e-01 1.173305215698885240e+00 -4.274319812562163534e+00 4.173305215698885462e+00 1.878832180201440494e+01 8.066301996241396211e-01
1.643271216018103189e+02 1.497416182993143163e+00 1.039621372003884758e+01 -1.219491540261605067e+01 1.339621372003884758e+01 5.243438112947292211e+02 7.149954733579294563e-01
