1.150882263183593750e+02 -5.460418462753295898e-01 7.422113418579101562e+00 -1.055505847930908203e+01 1.046796321868896484e+01 3.021589355468750000e+02
3.146035461425781250e+02 8.067966699600219727e-01 1.281272506713867188e+01 -1.961142349243164062e+01 1.632662582397460938e+01 1.392695434570312500e+03
4.145376682281494141e-01 5.639868974685668945e-02 -2.046584367752075195e+00 -8.515580892562866211e-01 7.124813795089721680e-01 4.041604101657867432e-01
5.669973754882812500e+02 5.143619775772094727e-01 1.962656402587890625e+01 -3.062025070190429688e+01 2.604429244995117188e+01 3.294319091796875000e+03
-5.022103786468505859e-01 7.424582242965698242e-01 -3.513636350631713867e+00 -1.321276426315307617e-01 -2.150148153305053711e-01 -3.121894299983978271e-01
1.455622863769531250e+02 6.036831140518188477e-01 8.950012207031250000e+00 -1.212345695495605469e+01 1.219155216217041016e+01 4.392252807617187500e+02
1.183991241455078125e+01 -5.056718587875366211e-01 -7.048993110656738281e+00 3.419242143630981445e+00 3.176853656768798828e+00 -1.231663990020751953e+01
1.709163188934326172e-01 7.709389925003051758e-01 -2.354076862335205078e+00 -2.512072920799255371e-01 4.976412057876586914e-01 3.659795820713043213e-01
3.104658126831054688e+01 1.282016038894653320e-01 2.632442474365234375e+00 -5.632430076599121094e+00 5.641530513763427734e+00 4.325327682495117188e+01
1.471297302246093750e+02 6.704841852188110352e-01 9.040561676025390625e+00 -1.216447067260742188e+01 1.228682994842529297e+01 4.471364746093750000e+02
2.314851531982421875e+02 1.290511727333068848e+00 1.116788482666015625e+01 -1.607033157348632812e+01 1.501361751556396484e+01 8.988862304687500000e+02
1.264657020568847656e+01 1.164805889129638672e-02 4.217886924743652344e-02 -4.031646728515625000e+00 3.227840423583984375e+00 1.179465198516845703e+01
4.420582962036132812e+01 2.471443414688110352e-01 3.861994028091430664e+00 -6.732537269592285156e+00 6.752158641815185547e+00 7.327395629882812500e+01
7.591325378417968750e+01 -8.095668554306030273e-01 -1.131850242614746094e+01 8.965016365051269531e+00 9.538850784301757812e+00 -1.652625427246093750e+02
3.185031414031982422e-01 1.420061707496643066e+00 -2.226300001144409180e+00 -2.180218696594238281e-02 5.088030099868774414e-01 9.664252996444702148e-01
4.871460914611816406e+00 -2.520631551742553711e-01 -9.961607456207275391e-01 -2.429273128509521484e+00 2.138918876647949219e+00 3.147109031677246094e+00
9.786930084228515625e+01 -3.164256811141967773e-01 6.915529727935791016e+00 -9.636962890625000000e+00 9.440355300903320312e+00 2.436504058837890625e+02
1.260340499877929688e+01 -5.936101675033569336e-01 -7.074595928192138672e+00 3.496985673904418945e+00 3.298222303390502930e+00 -1.326002883911132812e+01
4.278754272460937500e+02 6.269184350967407227e-01 1.638584136962890625e+01 -2.461623954772949219e+01 2.084217453002929688e+01 2.175705810546875000e+03
2.078357849121093750e+02 1.127280831336975098e+00 1.070351219177246094e+01 -1.506562042236328125e+01 1.438908672332763672e+01 7.654570922851562500e+02
8.418063354492187500e+01 -7.002528905868530273e-01 -1.156908512115478516e+01 9.530941009521484375e+00 9.940747261047363281e+00 -1.908074188232421875e+02
1.080196456909179688e+02 -7.968763113021850586e-01 6.946832656860351562e+00 -1.030693340301513672e+01 9.989159584045410156e+00 2.757076416015625000e+02
1.507023048400878906e+01 -1.194708228111267090e+00 -7.641625404357910156e+00 3.651954889297485352e+00 3.460957050323486328e+00 -1.740579795837402344e+01
9.812126159667968750e+01 -3.757337331771850586e-01 6.883279800415039062e+00 -9.671405792236328125e+00 9.431654930114746094e+00 2.443269805908203125e+02
2.213984375000000000e+02 -9.692348241806030273e-01 -1.797543334960937500e+01 1.553453445434570312e+01 1.469510173797607422e+01 -8.332771606445312500e+02
5.675723648071289062e+01 -1.885926723480224609e-02 4.838948249816894531e+00 -7.326638221740722656e+00 7.609430789947509766e+00 1.050063171386718750e+02
2.535377044677734375e+02 -1.002804160118103027e+00 -1.915369415283203125e+01 1.678638458251953125e+01 1.574535274505615234e+01 -1.024262451171875000e+03
2.218540430068969727e+00 -9.528053998947143555e-01 -4.425734996795654297e+00 1.906155824661254883e+00 1.698311805725097656e+00 -7.147837877273559570e-01
6.382397460937500000e+01 -2.949655055999755859e-02 5.297322273254394531e+00 -7.911584854125976562e+00 8.023706436157226562e+00 1.259740676879882812e+02
2.905348777770996094e+00 -9.448943138122558594e-01 -5.023121833801269531e+00 1.891477823257446289e+00 1.585233449935913086e+00 -1.602032065391540527e+00
4.492566680908203125e+01 2.104855775833129883e-01 3.923908472061157227e+00 -6.885611534118652344e+00 6.666719913482666016e+00 7.619616699218750000e+01
4.433970928192138672e+00 -4.423359632492065430e-01 -5.269569396972656250e+00 2.167311191558837891e+00 2.051677942276000977e+00 -2.390593290328979492e+00
-3.840463161468505859e-01 6.291638612747192383e-01 -3.486924886703491211e+00 2.331112623214721680e-01 1.713775396347045898e-01 -1.505754888057708740e-01
1.490151023864746094e+01 -1.364386081695556641e-02 6.114532947540283203e-01 -4.003439903259277344e+00 3.704470634460449219e+00 1.494732952117919922e+01
2.273073425292968750e+02 1.302474617958068848e+00 1.113754653930664062e+01 -1.595477104187011719e+01 1.498443126678466797e+01 8.715740356445312500e+02
9.674584197998046875e+01 -3.908399343490600586e-01 6.757488250732421875e+00 -9.606369018554687500e+00 9.437888145446777344e+00 2.384854431152343750e+02
3.629708251953125000e+02 -1.093456625938415527e+00 -2.186991119384765625e+01 1.919247055053710938e+01 1.757896041870117188e+01 -1.779199340820312500e+03
4.014141464233398438e+01 -5.028188228607177734e-02 -9.315004348754882812e+00 6.792289733886718750e+00 6.861912250518798828e+00 -6.511767578125000000e+01
8.900634002685546875e+01 -5.911868810653686523e-01 -1.181333541870117188e+01 9.899829864501953125e+00 1.014696216583251953e+01 -2.065691528320312500e+02
9.450054168701171875e-01 -4.359828233718872070e-01 -3.917660474777221680e+00 1.110351562500000000e+00 1.042698383331298828e+00 -1.780327260494232178e-01
5.035212039947509766e-01 -2.645356655120849609e-01 -3.875907659530639648e+00 8.407245874404907227e-01 8.113887310028076172e-01 -1.608615815639495850e-01
1.572663726806640625e+02 7.944999933242797852e-01 9.405057907104492188e+00 -1.274835777282714844e+01 1.275953197479248047e+01 4.943343505859375000e+02
1.357842407226562500e+02 -8.042371273040771484e-02 8.147418975830078125e+00 -1.194462490081787109e+01 1.135951709747314453e+01 3.945314941406250000e+02
4.778605270385742188e+01 9.669411182403564453e-02 4.136235237121582031e+00 -6.956134796142578125e+00 6.923311710357666016e+00 8.218730163574218750e+01
1.109900569915771484e+01 1.036766409873962402e+00 3.367024958133697510e-01 -3.053187131881713867e+00 3.541544437408447266e+00 9.784411430358886719e+00
1.955037879943847656e+01 -7.931922674179077148e-01 -7.446372509002685547e+00 4.495408058166503906e+00 4.522222042083740234e+00 -2.287960624694824219e+01
6.434373855590820312e+00 2.972050905227661133e-01 -6.861580610275268555e-01 -2.789807081222534180e+00 2.523730754852294922e+00 4.163140296936035156e+00
3.922552108764648438e+01 4.743682146072387695e-01 3.468939304351806641e+00 -6.258304595947265625e+00 6.614148616790771484e+00 6.004641342163085938e+01
7.551300048828125000e+01 -6.738513708114624023e-01 -1.146408176422119141e+01 9.019454956054687500e+00 9.466842651367187500e+00 -1.651675872802734375e+02
1.682760238647460938e+01 -1.018102049827575684e+00 5.813633203506469727e-01 -4.749501228332519531e+00 3.606443881988525391e+00 1.800677680969238281e+01
2.943075752258300781e+01 -4.526126384735107422e-02 2.362012147903442383e+00 -5.523760795593261719e+00 5.460036277770996094e+00 4.033226394653320312e+01
1.004836502075195312e+02 -8.603872060775756836e-01 6.641564369201660156e+00 -9.972743988037109375e+00 9.361548423767089844e+00 2.510535125732421875e+02
7.657494354248046875e+01 2.076593637466430664e-01 5.872381687164306641e+00 -8.570766448974609375e+00 8.841778755187988281e+00 1.669608764648437500e+02
3.063257751464843750e+02 1.016452431678771973e+00 1.258303070068359375e+01 -1.921896171569824219e+01 1.628805160522460938e+01 1.340783081054687500e+03
6.292937622070312500e+02 3.953357934951782227e-01 2.087328338623046875e+01 -3.313796234130859375e+01 2.827131271362304688e+01 3.833087402343750000e+03
3.026407718658447266e+00 -8.052769899368286133e-01 -4.868910789489746094e+00 2.021881103515625000e+00 1.779931187629699707e+00 -1.475281119346618652e+00
5.492346191406250000e+01 2.016985416412353516e-02 4.688891887664794922e+00 -7.204547882080078125e+00 7.488296985626220703e+00 9.979266357421875000e+01
4.526105651855468750e+02 6.282917261123657227e-01 1.702822875976562500e+01 -2.573455429077148438e+01 2.179980087280273438e+01 2.363577880859375000e+03
9.771932601928710938e+00 7.079838514328002930e-01 -5.502405762672424316e-02 -3.082930326461791992e+00 3.108600139617919922e+00 7.898414611816406250e+00
2.060691356658935547e+00 -5.453010797500610352e-01 -3.869643449783325195e+00 1.828589677810668945e+00 1.715445756912231445e+00 -4.037044346332550049e-01
1.147003250122070312e+02 -6.923221349716186523e-01 -1.269764137268066406e+01 1.024732208251953125e+01 1.015135669708251953e+01 -3.037536621093750000e+02
1.264842071533203125e+02 -3.894008398056030273e-01 7.846389770507812500e+00 -1.138083076477050781e+01 1.081247615814208984e+01 3.505076904296875000e+02
1.337033843994140625e+02 -2.661212682723999023e-01 7.990565299987792969e+00 -1.195847320556640625e+01 1.116335964202880859e+01 3.829630126953125000e+02
5.205372238159179688e+01 1.300579309463500977e-01 -1.001082706451416016e+01 7.465404510498046875e+00 7.528774738311767578e+00 -9.463980865478515625e+01
3.813125610351562500e+00 -5.052856206893920898e-01 -4.928234100341796875e+00 2.222052812576293945e+00 2.110043048858642578e+00 -1.701508760452270508e+00
7.574858856201171875e+01 -9.027789831161499023e-01 -1.121350860595703125e+01 8.906478881835937500e+00 9.546165466308593750e+00 -1.640213928222656250e+02
1.802505798339843750e+02 -7.794765233993530273e-01 -1.614686965942382812e+01 1.362413597106933594e+01 1.311760616302490234e+01 -6.105137939453125000e+02
2.875785064697265625e+01 -3.327921628952026367e-01 2.289208650588989258e+00 -5.650134086608886719e+00 5.304405689239501953e+00 4.035281753540039062e+01
2.825839042663574219e+01 -3.350881338119506836e-01 2.234676122665405273e+00 -5.561181068420410156e+00 5.253194332122802734e+00 3.907554244995117188e+01
4.650533199310302734e+00 -2.482367753982543945e-01 -9.613257646560668945e-01 -2.260345697402954102e+00 2.127511501312255859e+00 2.970449924468994141e+00
1.061107444763183594e+01 7.797557115554809570e-01 6.273338198661804199e-02 -3.249622821807861328e+00 3.267414569854736328e+00 8.945948600769042969e+00
1.743798065185546875e+02 8.670803308486938477e-01 9.860397338867187500e+00 -1.351155567169189453e+01 1.329809856414794922e+01 5.865475463867187500e+02
9.221736907958984375e+01 -5.011829137802124023e-01 -1.212078475952148438e+01 1.011181068420410156e+01 1.025859069824218750e+01 -2.189880828857421875e+02
1.671206712722778320e+00 -5.854617357254028320e-01 -1.429498076438903809e+00 -1.046529769897460938e+00 1.449184179306030273e+00 9.566539525985717773e-01
6.200020980834960938e+01 -4.563125371932983398e-01 -1.070684242248535156e+01 8.163990020751953125e+00 8.385257720947265625e+00 -1.211773834228515625e+02
1.767840881347656250e+02 9.229885339736938477e-01 9.960338592529296875e+00 -1.368033218383789062e+01 1.344284725189208984e+01 5.962246704101562500e+02
1.350760955810546875e+02 -1.603759527206420898e-01 8.058084487915039062e+00 -1.196869373321533203e+01 1.128088283538818359e+01 3.909575805664062500e+02
5.895727539062500000e+02 4.766651391983032227e-01 2.009416961669921875e+01 -3.154598617553710938e+01 2.685921859741210938e+01 3.486652832031250000e+03
8.616788482666015625e+01 3.464090824127197266e-02 6.444157600402832031e+00 -9.266427993774414062e+00 8.953116416931152344e+00 2.026576690673828125e+02
6.629041748046875000e+02 3.137394189834594727e-01 2.149028778076171875e+01 -3.445472717285156250e+01 2.944544601440429688e+01 4.132937988281250000e+03
8.453025817871093750e-01 -1.212010979652404785e-01 -1.939094424247741699e+00 -6.488699913024902344e-01 1.042030215263366699e+00 6.662017107009887695e-01
9.764110565185546875e+01 -6.206840276718139648e-01 6.624206066131591797e+00 -9.738487243652343750e+00 9.407564163208007812e+00 2.407077484130859375e+02
4.567863464355468750e+02 6.276966333389282227e-01 1.713434600830078125e+01 -2.592130851745605469e+01 2.196021652221679688e+01 2.395741943359375000e+03
9.716300964355468750e+00 6.832686662673950195e-01 -8.548595011234283447e-02 -3.107761383056640625e+00 3.081956386566162109e+00 7.818122863769531250e+00
-2.698137760162353516e-01 8.503681421279907227e-02 -2.766629457473754883e+00 -1.086751222610473633e+00 1.943302154541015625e-02 -2.721744477748870850e-01
1.050214385986328125e+02 -8.211864233016967773e-01 6.901671409606933594e+00 -1.020646858215332031e+01 9.493893623352050781e+00 2.697280578613281250e+02
3.794931030273437500e+02 6.463657617568969727e-01 1.503175354003906250e+01 -2.244748115539550781e+01 1.892341232299804688e+01 1.817452026367187500e+03
2.670378494262695312e+01 -3.340910673141479492e-01 2.062947273254394531e+00 -5.270993232727050781e+00 5.085180282592773438e+00 3.509869384765625000e+01
9.074070930480957031e+00 9.954982995986938477e-01 1.676958799362182617e-01 -2.358801126480102539e+00 3.245171070098876953e+00 7.299742221832275391e+00
1.649876594543457031e+00 3.061693906784057617e-01 -3.142259359359741211e+00 1.508606910705566406e+00 1.612765669822692871e+00 4.997587502002716064e-01
1.272812461853027344e+01 7.017506361007690430e-01 4.081381857395172119e-01 -3.547462224960327148e+00 3.591118812561035156e+00 1.192142200469970703e+01
1.104688873291015625e+02 -6.519168615341186523e-01 -1.265742874145507812e+01 1.026875495910644531e+01 1.009099483489990234e+01 -2.874257202148437500e+02
-1.506657600402832031e-01 9.272620677947998047e-01 -2.881872892379760742e+00 -3.400442004203796387e-01 -4.356193542480468750e-02 6.705227494239807129e-02
1.672123718261718750e+01 -7.644237279891967773e-01 -7.107499122619628906e+00 4.022429466247558594e+00 4.048642158508300781e+00 -1.844882583618164062e+01
2.648249435424804688e+01 -1.416710257530212402e+00 -8.855299949645996094e+00 5.260486602783203125e+00 5.028171062469482422e+00 -3.582436370849609375e+01
5.262304077148437500e+02 -1.232677817344665527e+00 -2.501103973388671875e+01 2.077576065063476562e+01 1.834905624389648438e+01 -3.063860839843750000e+03
6.505041503906250000e+01 -5.421292781829833984e-02 5.392565727233886719e+00 -8.060440063476562500e+00 8.001711845397949219e+00 1.305802154541015625e+02
1.766046524047851562e+01 -7.200578451156616211e-01 -7.184326171875000000e+00 4.217867851257324219e+00 4.255778789520263672e+00 -1.983242225646972656e+01
2.516059112548828125e+01 -1.041493773460388184e+00 -8.046203613281250000e+00 5.195244789123535156e+00 5.210351467132568359e+00 -3.141470146179199219e+01
3.732799072265625000e+02 6.730419397354125977e-01 1.484887695312500000e+01 -2.221126937866210938e+01 1.867406845092773438e+01 1.768684448242187500e+03
2.114074859619140625e+02 -1.015987753868103027e+00 -1.749682617187500000e+01 1.510412597656250000e+01 1.434614467620849609e+01 -7.740940551757812500e+02
5.514513492584228516e+00 3.023816347122192383e-01 -6.677615642547607422e-01 -2.378968954086303711e+00 2.509490966796875000e+00 3.721030712127685547e+00
1.228641414642333984e+01 4.893814325332641602e-01 2.054779827594757080e-01 -3.661890268325805664e+00 3.385074138641357422e+00 1.124097728729248047e+01
2.369931335449218750e+02 1.316226601600646973e+00 1.125603866577148438e+01 -1.628224182128906250e+01 1.513025569915771484e+01 9.313224487304687500e+02
1.530948791503906250e+02 -4.835628271102905273e-01 -1.481770324707031250e+01 1.220269393920898438e+01 1.195559024810791016e+01 -4.779471130371093750e+02
1.295994873046875000e+02 -6.278041601181030273e-01 -1.332778549194335938e+01 1.064073753356933594e+01 1.061834430694580078e+01 -3.700742492675781250e+02
6.619241333007812500e+01 -4.792630672454833984e-02 5.463680744171142578e+00 -8.162934303283691406e+00 8.047356605529785156e+00 1.343057403564453125e+02
8.679441070556640625e+01 -6.283954381942749023e-01 -1.174607276916503906e+01 9.738362312316894531e+00 1.006545734405517578e+01 -1.997692718505859375e+02
7.920829772949218750e+01 -8.063472509384155273e-01 -1.149813652038574219e+01 9.178595542907714844e+00 9.765121459960937500e+00 -1.763375244140625000e+02
3.648742294311523438e+01 3.788090944290161133e-01 3.256830453872680664e+00 -6.300829887390136719e+00 6.238501548767089844e+00 5.575696945190429688e+01
1.133683090209960938e+02 -5.574992895126342773e-01 7.389869689941406250e+00 -1.041964721679687500e+01 1.046242809295654297e+01 2.937709350585937500e+02
2.249686717987060547e+00 -9.341773986816406250e-01 -4.408320903778076172e+00 1.918010473251342773e+00 1.730996727943420410e+00 -7.065846920013427734e-01
6.466935729980468750e+01 -3.713611364364624023e-01 -1.104591941833496094e+01 8.426139831542968750e+00 8.563909530639648438e+00 -1.309642486572265625e+02
4.205385971069335938e+01 3.541790246963500977e-01 3.694978952407836914e+00 -6.537900924682617188e+00 6.700090885162353516e+00 6.754531860351562500e+01
2.009252357482910156e+01 -1.069713950157165527e+00 -7.900332450866699219e+00 4.498564720153808594e+00 4.402319908142089844e+00 -2.449584579467773438e+01
-2.675890922546386719e-02 1.142648696899414062e+00 -2.600982427597045898e+00 -1.806455850601196289e-01 1.997656822204589844e-01 4.084919989109039307e-01
3.391092224121093750e+02 7.311168909072875977e-01 1.363267517089843750e+01 -2.073470687866210938e+01 1.719827651977539062e+01 1.536961547851562500e+03
3.376771163940429688e+01 4.052964448928833008e-01 2.949034214019775391e+00 -5.747607231140136719e+00 6.061121463775634766e+00 4.791530227661132812e+01
-5.313158035278320312e-03 9.234262704849243164e-01 -2.545425653457641602e+00 -2.937197089195251465e-01 2.652426958084106445e-01 2.605136930942535400e-01
2.460814666748046875e+02 -9.441188573837280273e-01 -1.892669677734375000e+01 1.651382064819335938e+01 1.551575374603271484e+01 -9.806382446289062500e+02
3.125626754760742188e+01 -6.507333517074584961e-01 -8.551695823669433594e+00 6.031497001647949219e+00 5.969562053680419922e+00 -4.476849365234375000e+01
1.852284431457519531e+01 -7.074102163314819336e-01 -7.282685279846191406e+00 4.381784439086914062e+00 4.421044349670410156e+00 -2.115779495239257812e+01
8.715276718139648438e+00 1.417372822761535645e+00 -5.255564212799072266e+00 3.511276960372924805e+00 3.444807529449462891e+00 -5.759227275848388672e+00
4.157379150390625000e+00 -2.179516553878784180e-01 -9.217368364334106445e-01 -1.982323169708251953e+00 2.109279155731201172e+00 2.719507694244384766e+00
1.248970413208007812e+02 -2.703555822372436523e-01 8.054944992065429688e+00 -1.106100082397460938e+01 1.113172626495361328e+01 3.368064575195312500e+02
5.835177230834960938e+01 -9.044408798217773438e-04 -1.057082939147949219e+01 7.968540191650390625e+00 8.027646064758300781e+00 -1.118363494873046875e+02
5.346746063232421875e+01 6.046688556671142578e-02 4.574521541595458984e+00 -7.060854911804199219e+00 7.488407611846923828e+00 9.524231719970703125e+01
1.664619445800781250e-01 1.420699000358581543e+00 -2.555764913558959961e+00 1.233010292053222656e-01 3.288732767105102539e-01 6.452206373214721680e-01
2.412238502502441406e+01 -6.151155233383178711e-01 1.801712870597839355e+00 -4.965297698974609375e+00 4.724407196044921875e+00 3.074053573608398438e+01
1.040480518341064453e+01 1.072000861167907715e+00 3.361921906471252441e-01 -2.771705627441406250e+00 3.488744735717773438e+00 9.011960029602050781e+00
5.927653312683105469e+00 2.703273296356201172e-02 -8.938268423080444336e-01 -2.850586891174316406e+00 2.356319427490234375e+00 3.923998355865478516e+00
1.101495819091796875e+02 -6.398204565048217773e-01 -1.267419624328613281e+01 1.027027606964111328e+01 1.008040332794189453e+01 -2.868481445312500000e+02
6.145962524414062500e+01 -1.729047298431396484e-02 5.130041122436523438e+00 -7.665430068969726562e+00 7.979784965515136719e+00 1.178731536865234375e+02
-1.985764503479003906e-02 1.192918181419372559e+00 -2.771944284439086914e+00 -3.497266769409179688e-02 1.338324546813964844e-01 3.648525774478912354e-01
6.681452178955078125e+01 3.207457065582275391e-02 5.456727981567382812e+00 -8.117967605590820312e+00 8.245693206787109375e+00 1.348933868408203125e+02
2.342756271362304688e+01 -1.310619711875915527e+00 -8.406197547912597656e+00 4.888466835021972656e+00 4.742856502532958984e+00 -2.986079216003417969e+01
2.588572082519531250e+02 1.292983651161193848e+00 1.159727478027343750e+01 -1.714384078979492188e+01 1.549820995330810547e+01 1.061021850585937500e+03
1.666280174255371094e+01 -6.778562068939208984e-02 1.015423297882080078e+00 -3.931751728057861328e+00 4.037178516387939453e+00 1.723050880432128906e+01
6.356876754760742188e+01 -5.458263158798217773e-01 -1.076285266876220703e+01 8.249089241027832031e+00 8.526995658874511719e+00 -1.257570800781250000e+02
8.127121925354003906e-01 -6.303322911262512207e-01 -4.099142074584960938e+00 9.264469146728515625e-01 8.632798194885253906e-01 -3.440485894680023193e-01
8.909507751464843750e+00 1.190616965293884277e+00 -5.522591590881347656e+00 3.461296796798706055e+00 3.367278337478637695e+00 -6.404355049133300781e+00
1.020123672485351562e+02 -4.763683080673217773e-01 -1.233416938781738281e+01 1.029959869384765625e+01 1.023781681060791016e+01 -2.535848388671875000e+02
8.043578338623046875e+01 1.338831186294555664e-01 6.109714508056640625e+00 -8.884179115295410156e+00 8.844145774841308594e+00 1.816186676025390625e+02
3.158276672363281250e+02 -1.273373007774353027e+00 -2.075685882568359375e+01 1.827242279052734375e+01 1.689281845092773438e+01 -1.443205200195312500e+03
1.869584560394287109e+00 -1.396049976348876953e+00 -1.900308251380920410e+00 -1.886727929115295410e+00 1.013839244842529297e+00 7.521933317184448242e-01
4.873647155761718750e+02 -9.518855810165405273e-01 -2.456443023681640625e+01 2.038349533081054688e+01 1.803007125854492188e+01 -2.749210449218750000e+03
2.355609512329101562e+01 -1.674621939659118652e+00 -8.924196243286132812e+00 4.783930778503417969e+00 4.479547500610351562e+00 -3.106461334228515625e+01
7.781072998046875000e+01 -8.871845006942749023e-01 -1.124566459655761719e+01 9.039932250976562500e+00 9.647335052490234375e+00 -1.700821838378906250e+02
1.791449432373046875e+02 9.581619501113891602e-01 1.005034637451171875e+01 -1.382367897033691406e+01 1.356258296966552734e+01 6.067904052734375000e+02
1.535120964050292969e+00 -1.281455039978027344e+00 -1.764212727546691895e+00 -1.637859463691711426e+00 1.009595751762390137e+00 5.639928579330444336e-01
7.585900878906250000e+01 -9.468883275985717773e-01 -1.115812492370605469e+01 8.889688491821289062e+00 9.556180000305175781e+00 -1.639042510986328125e+02
2.844421195983886719e+01 -1.015338301658630371e+00 -8.524190902709960938e+00 5.648104667663574219e+00 5.536279678344726562e+00 -3.887659835815429688e+01
4.057732238769531250e+02 6.347957849502563477e-01 1.583802795410156250e+01 -2.363364982604980469e+01 1.999883651733398438e+01 2.005130249023437500e+03
1.186253204345703125e+02 -3.404525518417358398e-01 7.800485610961914062e+00 -1.056700134277343750e+01 1.089681720733642578e+01 3.118293457031250000e+02
6.081430816650390625e+01 -3.435786962509155273e-01 -1.062956809997558594e+01 8.080040931701660156e+00 8.267926216125488281e+00 -1.180636749267578125e+02
8.482929229736328125e+00 6.959174871444702148e-01 -5.922123432159423828e+00 3.200513601303100586e+00 3.028107166290283203e+00 -6.663985252380371094e+00
2.729259300231933594e+01 -1.272670149803161621e+00 -8.788199424743652344e+00 5.428113937377929688e+00 5.222762107849121094e+00 -3.719959640502929688e+01
2.404884643554687500e+02 1.297401070594787598e+00 1.129424285888671875e+01 -1.640022659301757812e+01 1.516183757781982422e+01 9.532681274414062500e+02
2.315389442443847656e+01 -5.273722410202026367e-01 1.690698504447937012e+00 -4.752989768981933594e+00 4.630175113677978516e+00 2.769632720947265625e+01
1.705652008056640625e+02 8.821178674697875977e-01 9.786064147949218750e+00 -1.338585186004638672e+01 1.322783946990966797e+01 5.636061401367187500e+02
6.371490478515625000e+02 3.792530298233032227e-01 2.102667999267578125e+01 -3.345250320434570312e+01 2.855021286010742188e+01 3.901762695312500000e+03
1.101639022827148438e+02 -6.401485204696655273e-01 -1.267777824401855469e+01 1.026985168457031250e+01 1.007878208160400391e+01 -2.870175170898437500e+02
1.288887786865234375e+02 -3.745635747909545898e-01 7.846097946166992188e+00 -1.160514926910400391e+01 1.086641407012939453e+01 3.625504150390625000e+02
