-1.827061891555786133e+00 -3.909105300903320312e+00 -5.550427913665771484e+00 -5.074983596801757812e+00
-1.007057094573974609e+01 -1.088923168182373047e+01 -9.034870147705078125e+00 -1.215955257415771484e+01
-1.727964782714843750e+02 -1.216272964477539062e+02 6.922260761260986328e+00 3.679476022720336914e+00
-5.987864379882812500e+02 -5.344739379882812500e+02 1.747133026123046875e+02 8.190034866333007812e+00
2.242485046386718750e+00 -1.538381576538085938e+00 -2.032773256301879883e+00 8.484488725662231445e-01
-1.184047241210937500e+03 -1.302576660156250000e+03 5.903394775390625000e+02 8.602719116210937500e+01
3.330571413040161133e+00 -1.773926734924316406e+00 -1.530523300170898438e+00 3.739058256149291992e+00
-2.308567504882812500e+02 -1.703152160644531250e+02 2.220766448974609375e+01 6.578474044799804688e+00
-1.498095321655273438e+01 -9.682557582855224609e-01 -6.214455127716064453e+00 1.636884307861328125e+01
2.520461797714233398e+00 -2.132852554321289062e+00 -1.630006074905395508e+00 2.326639413833618164e+00
-3.166756057739257812e+01 -2.437305641174316406e+01 -1.268585968017578125e+01 -1.286691284179687500e+01
-2.340324249267578125e+02 -1.732410278320312500e+02 2.330173492431640625e+01 6.610429763793945312e+00
-4.149987792968750000e+02 -3.448676757812500000e+02 9.247299957275390625e+01 8.284227371215820312e+00
-7.673528671264648438e+00 -9.530495643615722656e+00 -8.510763168334960938e+00 -1.253077507019042969e+01
-5.008350753784179688e+01 -3.642377090454101562e+01 -1.352578735351562500e+01 -1.203701591491699219e+01
-1.336908874511718750e+02 6.782295703887939453e+00 -1.684300422668457031e+01 2.269233703613281250e+01
2.597974538803100586e+00 -2.744671344757080078e+00 -1.357725143432617188e+00 2.949239969253540039e+00
-1.448443412780761719e+00 -3.782227993011474609e+00 -5.606440067291259766e+00 -6.208729743957519531e+00
-1.391295166015625000e+02 -9.841585540771484375e+01 -1.423141002655029297e+00 -1.424768328666687012e+00
-1.610720634460449219e+01 -1.119225740432739258e+00 -6.355267047882080078e+00 1.679817771911621094e+01
-8.549368286132812500e+02 -8.472999877929687500e+02 3.352125854492187500e+02 2.871304512023925781e+01
-3.628554382324218750e+02 -2.942598266601562500e+02 7.096925354003906250e+01 7.532693862915039062e+00
-1.517807769775390625e+02 8.169440269470214844e+00 -1.503714752197265625e+01 2.099353027343750000e+01
-1.593394470214843750e+02 -1.116516036987304688e+02 3.314621448516845703e+00 2.270704507827758789e+00
-2.029397773742675781e+01 -8.062736988067626953e-01 -7.070960521697998047e+00 1.867469787597656250e+01
-1.396634521484375000e+02 -9.871429443359375000e+01 -1.309642314910888672e+00 -1.277830004692077637e+00
-5.263295898437500000e+02 1.078553466796875000e+02 6.490250110626220703e+00 -8.743964385986328125e+01
-6.842456817626953125e+01 -4.854222869873046875e+01 -1.330659484863281250e+01 -1.058534622192382812e+01
-6.288295288085937500e+02 1.472945098876953125e+02 1.319335174560546875e+01 -1.291415863037109375e+02
-1.249972105026245117e+00 -5.416101217269897461e-01 -4.599612712860107422e+00 4.971817016601562500e+00
-7.956823730468750000e+01 -5.658217239379882812e+01 -1.261836051940917969e+01 -9.969352722167968750e+00
-2.048164367675781250e+00 7.156878709793090820e-03 -5.011898040771484375e+00 5.898061752319335938e+00
-5.111801147460937500e+01 -3.754266738891601562e+01 -1.340718650817871094e+01 -1.264585876464843750e+01
-3.433880329132080078e+00 -6.163716316223144531e-01 -5.102854251861572266e+00 7.654191493988037109e+00
2.722734212875366211e+00 -1.686271071434020996e+00 -2.051301002502441406e+00 3.808473825454711914e+00
-1.054029941558837891e+01 -1.141357898712158203e+01 -9.254570007324218750e+00 -1.291106891632080078e+01
-4.051310729980468750e+02 -3.344737854003906250e+02 8.763523101806640625e+01 8.509241104125976562e+00
-1.373412170410156250e+02 -9.677685546875000000e+01 -1.924100399017333984e+00 -1.211423754692077637e+00
-1.014765380859375000e+03 3.225598144531250000e+02 3.447815704345703125e+01 -3.148934020996093750e+02
-6.168995666503906250e+01 -1.190101385116577148e+00 -1.308804512023925781e+01 2.851392173767089844e+01
-1.627045440673828125e+02 9.480891227722167969e+00 -1.454117774963378906e+01 1.956615447998046875e+01
5.964018702507019043e-01 -6.816810369491577148e-01 -3.691187381744384766e+00 4.138073921203613281e+00
1.141956090927124023e+00 -7.281122207641601562e-01 -3.502187728881835938e+00 3.996318578720092773e+00
-2.543955993652343750e+02 -1.912007751464843750e+02 2.954562377929687500e+01 7.212625503540039062e+00
-2.123176879882812500e+02 -1.541723632812500000e+02 1.688664627075195312e+01 5.847352981567382812e+00
-5.514876556396484375e+01 -3.988612747192382812e+01 -1.349858283996582031e+01 -1.191464614868164062e+01
-7.626426219940185547e+00 -8.819511413574218750e+00 -8.456834793090820312e+00 -1.007746219635009766e+01
-2.648467826843261719e+01 -2.592115640640258789e+00 -8.320662498474121094e+00 2.066559410095214844e+01
-2.578050136566162109e+00 -5.159335613250732422e+00 -6.429188251495361328e+00 -7.714811325073242188e+00
-4.308409881591796875e+01 -3.119361877441406250e+01 -1.353169059753417969e+01 -1.140331840515136719e+01
-1.333428344726562500e+02 7.459555149078369141e+00 -1.767960166931152344e+01 2.232505416870117188e+01
-1.171599578857421875e+01 -1.285314083099365234e+01 -9.479736328125000000e+00 -1.464725112915039062e+01
-2.938069152832031250e+01 -2.324395179748535156e+01 -1.244562721252441406e+01 -1.354270172119140625e+01
-1.445259094238281250e+02 -1.015748519897460938e+02 -2.676577568054199219e-01 -3.897654265165328979e-02
-1.016800842285156250e+02 -7.160865020751953125e+01 -9.553379058837890625e+00 -6.146757125854492188e+00
-5.803518676757812500e+02 -5.144129028320312500e+02 1.655027618408203125e+02 8.502077102661132812e+00
-1.335706176757812500e+03 -1.523065795898437500e+03 7.182855224609375000e+02 1.162864532470703125e+02
-2.169761896133422852e+00 -3.427846133708953857e-01 -4.963344097137451172e+00 5.918971061706542969e+00
-6.566009521484375000e+01 -4.657181930541992188e+01 -1.342907714843750000e+01 -1.067298889160156250e+01
-9.122665405273437500e+02 -9.233582153320312500e+02 3.766264038085937500e+02 3.756805801391601562e+01
-5.689505100250244141e+00 -7.431287288665771484e+00 -7.592423915863037109e+00 -9.601245880126953125e+00
-9.533705115318298340e-01 -1.136321544647216797e+00 -4.262176990509033203e+00 4.575603485107421875e+00
-2.237494812011718750e+02 1.849432754516601562e+01 -1.163289260864257812e+01 7.317026138305664062e+00
-1.941138000488281250e+02 -1.386513061523437500e+02 1.217156600952148438e+01 5.145601272583007812e+00
-2.081674041748046875e+02 -1.502245635986328125e+02 1.552410507202148438e+01 6.036310195922851562e+00
-8.341311645507812500e+01 2.252048730850219727e+00 -1.661542892456054688e+01 2.706812286376953125e+01
-2.892018795013427734e+00 -8.586375713348388672e-01 -4.980041027069091797e+00 6.826997280120849609e+00
-1.329950714111328125e+02 6.220814228057861328e+00 -1.639946937561035156e+01 2.291960334777832031e+01
-4.029659118652343750e+02 6.621033477783203125e+01 -1.187385082244873047e+00 -4.268424606323242188e+01
-2.822165298461914062e+01 -2.350217437744140625e+01 -1.222625160217285156e+01 -1.530384635925292969e+01
-2.756917381286621094e+01 -2.293319702148437500e+01 -1.218665885925292969e+01 -1.507739067077636719e+01
-1.412843704223632812e+00 -3.582932233810424805e+00 -5.412515640258789062e+00 -5.643133640289306641e+00
-6.512272834777832031e+00 -8.136954307556152344e+00 -8.073898315429687500e+00 -1.038119697570800781e+01
-2.910678100585937500e+02 -2.263303985595703125e+02 4.356579208374023438e+01 6.738412857055664062e+00
-1.706542663574218750e+02 1.128697299957275391e+01 -1.504606056213378906e+01 1.808297920227050781e+01
5.268194079399108887e-01 -1.537608027458190918e+00 -3.386439323425292969e+00 -1.154894709587097168e+00
-1.030373687744140625e+02 3.056102037429809570e+00 -1.803246879577636719e+01 2.518662071228027344e+01
-2.956548767089843750e+02 -2.299851379394531250e+02 4.466121673583984375e+01 7.205530166625976562e+00
-2.110014038085937500e+02 -1.529233245849609375e+02 1.646313476562500000e+01 5.922067642211914062e+00
-1.238679199218750000e+03 -1.381200195312500000e+03 6.356550292968750000e+02 9.664433288574218750e+01
-1.179348220825195312e+02 -8.437139892578125000e+01 -6.150748729705810547e+00 -4.864282608032226562e+00
-1.418515258789062500e+03 -1.646096313476562500e+03 7.906048583984375000e+02 1.337389984130859375e+02
1.570681810379028320e+00 -1.453717470169067383e+00 -2.653050184249877930e+00 5.367337465286254883e-01
-1.392607727050781250e+02 -9.781295013427734375e+01 -1.538882732391357422e+00 -6.200007200241088867e-01
-9.219964599609375000e+02 -9.363943481445312500e+02 3.837801208496093750e+02 3.911667251586914062e+01
-5.576690196990966797e+00 -7.372842788696289062e+00 -7.565829753875732422e+00 -9.645942687988281250e+00
3.513823509216308594e+00 -1.390880346298217773e+00 -1.570808410644531250e+00 1.249768376350402832e+00
-1.528841247558593750e+02 -1.081442108154296875e+02 1.900112628936767578e+00 3.056470155715942383e-01
-7.437128295898437500e+02 -7.026492919921875000e+02 2.577286376953125000e+02 1.392392921447753906e+01
-2.553529167175292969e+01 -2.111642265319824219e+01 -1.201070594787597656e+01 -1.424097728729248047e+01
-6.051679611206054688e+00 -7.150022506713867188e+00 -7.157676219940185547e+00 -7.302004814147949219e+00
-1.803669333457946777e-01 -1.833268880844116211e+00 -3.697719097137451172e+00 4.105523109436035156e+00
-8.590874671936035156e+00 -9.893627166748046875e+00 -8.815849304199218750e+00 -1.156898307800292969e+01
-2.136213989257812500e+02 1.728116035461425781e+01 -1.260110473632812500e+01 9.229944229125976562e+00
3.211373805999755859e+00 -2.130438089370727539e+00 -1.252596378326416016e+00 3.029189348220825195e+00
-2.202111816406250000e+01 -2.143415689468383789e+00 -7.247133255004882812e+00 1.892392158508300781e+01
-3.797710418701171875e+01 -1.874325513839721680e+00 -1.016333389282226562e+01 2.596358108520507812e+01
-1.640068481445312500e+03 6.459313964843750000e+02 6.504874420166015625e+01 -6.627675781250000000e+02
-8.149591064453125000e+01 -5.831858444213867188e+01 -1.234814071655273438e+01 -1.027161788940429688e+01
-2.349951744079589844e+01 -2.413364171981811523e+00 -7.642504692077636719e+00 1.946882820129394531e+01
-3.481028366088867188e+01 -3.144200563430786133e+00 -9.758560180664062500e+00 2.420985603332519531e+01
-7.290511474609375000e+02 -6.828970947265625000e+02 2.468695526123046875e+02 1.239029884338378906e+01
-4.944685668945312500e+02 9.517208099365234375e+01 5.269127368927001953e+00 -7.497485351562500000e+01
-2.483025550842285156e+00 -4.776804924011230469e+00 -6.172464847564697266e+00 -6.306611061096191406e+00
-7.769758701324462891e+00 -9.360180854797363281e+00 -8.509990692138671875e+00 -1.167536926269531250e+01
-4.273932495117187500e+02 -3.571754760742187500e+02 9.786825561523437500e+01 8.358560562133789062e+00
-3.268478088378906250e+02 4.509013748168945312e+01 -6.235236644744873047e+00 -1.846311759948730469e+01
-2.630814819335937500e+02 2.752714157104492188e+01 -9.985897064208984375e+00 -2.037652730941772461e+00
-8.334600067138671875e+01 -5.974661636352539062e+01 -1.216898727416992188e+01 -1.021811103820800781e+01
-1.578723754882812500e+02 9.190541267395019531e+00 -1.504109954833984375e+01 2.011677360534667969e+01
-1.412344818115234375e+02 8.013702392578125000e+00 -1.673635101318359375e+01 2.181390380859375000e+01
-3.908180236816406250e+01 -2.957995796203613281e+01 -1.316209030151367188e+01 -1.319844055175781250e+01
-1.694140319824218750e+02 -1.188483810424804688e+02 5.944302082061767578e+00 3.578226327896118164e+00
-1.288506746292114258e+00 -5.801973342895507812e-01 -4.607217311859130859e+00 4.977635860443115234e+00
-1.095365829467773438e+02 4.694254398345947266e+00 -1.885839843750000000e+01 2.422652244567871094e+01
-4.706402206420898438e+01 -3.418102264404296875e+01 -1.356352615356445312e+01 -1.181813049316406250e+01
-2.771301841735839844e+01 -2.055581808090209961e+00 -8.630554199218750000e+00 2.147290802001953125e+01
2.942162990570068359e+00 -2.417330503463745117e+00 -1.286699771881103516e+00 3.012572050094604492e+00
-6.521343994140625000e+02 -5.906088256835937500e+02 2.000742797851562500e+02 8.093683242797851562e+00
-3.557226562500000000e+01 -2.613574218750000000e+01 -1.308064651489257812e+01 -1.141972351074218750e+01
2.844517230987548828e+00 -2.224770069122314453e+00 -1.425032138824462891e+00 2.646277189254760742e+00
-6.053425292968750000e+02 1.387293853759765625e+02 1.130436706542968750e+01 -1.194745941162109375e+02
-4.575631713867187500e+01 -2.499326467514038086e+00 -1.067001533508300781e+01 2.770496177673339844e+01
-2.487040519714355469e+01 -2.599090814590454102e+00 -7.992983818054199219e+00 2.000527381896972656e+01
-8.145845413208007812e+00 -2.926053047180175781e+00 -5.303648471832275391e+00 1.154275608062744141e+01
-1.381614446640014648e+00 -3.355953454971313477e+00 -5.175598621368408203e+00 -4.698949337005615234e+00
-1.905861816406250000e+02 -1.349629211425781250e+02 1.079858779907226562e+01 5.634481430053710938e+00
-9.596765899658203125e+01 3.673384904861450195e+00 -1.849541473388671875e+01 2.559658622741699219e+01
-6.352853393554687500e+01 -4.486152267456054688e+01 -1.357292556762695312e+01 -1.043156433105468750e+01
2.748103141784667969e+00 -2.681783914566040039e+00 -1.284228324890136719e+00 3.420286417007446289e+00
-2.187506484985351562e+01 -1.917756843566894531e+01 -1.123377227783203125e+01 -1.505761909484863281e+01
-7.222853183746337891e+00 -8.338565826416015625e+00 -8.075656890869140625e+00 -9.048360824584960938e+00
-2.079191923141479492e+00 -4.794033527374267578e+00 -6.332510471343994141e+00 -7.762939453125000000e+00
-2.131082153320312500e+02 1.742733192443847656e+01 -1.287108612060546875e+01 9.175611495971679688e+00
-7.579945373535156250e+01 -5.348995590209960938e+01 -1.301050949096679688e+01 -9.726552963256835938e+00
2.985943794250488281e+00 -2.406643152236938477e+00 -1.247769355773925781e+00 3.389169454574584961e+00
-8.452745056152343750e+01 -6.002048873901367188e+01 -1.224121093750000000e+01 -9.337537765502929688e+00
-3.281887054443359375e+01 -2.167275190353393555e+00 -9.542636871337890625e+00 2.376517295837402344e+01
-4.758812255859375000e+02 -4.069600830078125000e+02 1.191369171142578125e+02 8.336946487426757812e+00
-1.274927616119384766e+01 -1.271267032623291016e+01 -9.703996658325195312e+00 -1.302454662322998047e+01
-1.063248291015625000e+02 3.217893838882446289e+00 -1.781770324707031250e+01 2.500173568725585938e+01
7.717875838279724121e-01 -3.752649724483489990e-01 -3.753286838531494141e+00 4.141530513763427734e+00
-8.752346992492675781e+00 -2.581148386001586914e+00 -5.363481044769287109e+00 1.210492134094238281e+01
-1.929927978515625000e+02 1.342468166351318359e+01 -1.290532684326171875e+01 1.426785469055175781e+01
-1.081652221679687500e+02 -7.687665557861328125e+01 -8.195352554321289062e+00 -5.871965408325195312e+00
-8.447456665039062500e+02 2.420506591796875000e+02 2.524929046630859375e+01 -2.307451019287109375e+02
1.584076881408691406e+00 -6.981700658798217773e-01 -3.122878551483154297e+00 -3.020766496658325195e+00
-1.491081787109375000e+03 5.672756958007812500e+02 5.953562164306640625e+01 -5.728122558593750000e+02
-3.349348068237304688e+01 -1.354533433914184570e+00 -9.709428787231445312e+00 2.444745445251464844e+01
-1.373781433105468750e+02 6.366348743438720703e+00 -1.576252365112304688e+01 2.261734962463378906e+01
-3.003299865722656250e+02 -2.339974212646484375e+02 4.600274658203125000e+01 7.405466079711914062e+00
1.389840364456176758e+00 -8.560013771057128906e-01 -3.117535591125488281e+00 -2.104758977890014648e+00
-1.330323791503906250e+02 5.907911777496337891e+00 -1.607639503479003906e+01 2.302228927612304688e+01
-4.091040802001953125e+01 -2.504954099655151367e+00 -1.035898208618164062e+01 2.662112617492675781e+01
-8.035220947265625000e+02 -7.780483398437500000e+02 2.973111572265625000e+02 2.052472877502441406e+01
-1.792333679199218750e+02 -1.259807510375976562e+02 8.449890136718750000e+00 4.869791030883789062e+00
-1.006894302368164062e+02 3.146273851394653320e+00 -1.806710052490234375e+01 2.526820182800292969e+01
-8.698475837707519531e+00 -1.584767818450927734e+00 -5.349615573883056641e+00 1.243774032592773438e+01
-3.926880645751953125e+01 -2.079219579696655273e+00 -1.026977348327636719e+01 2.636055564880371094e+01
-4.353449096679687500e+02 -3.656129150390625000e+02 1.015979843139648438e+02 8.229478836059570312e+00
-2.056781005859375000e+01 -1.775278282165527344e+01 -1.120759582519531250e+01 -1.392490482330322266e+01
-2.824729309082031250e+02 -2.175733032226562500e+02 3.979664611816406250e+01 7.208490371704101562e+00
-1.354916625976562500e+03 -1.551189819335937500e+03 7.346900634765625000e+02 1.201999053955078125e+02
-2.131849670410156250e+02 1.747827911376953125e+01 -1.290959548950195312e+01 9.129720687866210938e+00
-1.988963012695312500e+02 -1.427309417724609375e+02 1.339748764038085938e+01 5.292936325073242188e+00
2.016132593154907227e+00 -1.099940657615661621e+00 -2.397487163543701172e+00 3.890558481216430664e-01
-7.881407165527343750e+01 -5.633086776733398438e+01 -1.256647682189941406e+01 -1.043346214294433594e+01
2.965454101562500000e+00 -2.374103307723999023e+00 -1.441663265228271484e+00 3.582513570785522461e+00
-4.501979370117187500e+02 -3.805350036621093750e+02 1.078134765625000000e+02 8.376955032348632812e+00
-6.699210815429687500e+02 -6.094713134765625000e+02 2.086829528808593750e+02 8.038698196411132812e+00
-1.802706298828125000e+02 -1.269931411743164062e+02 8.781753540039062500e+00 4.731492996215820312e+00
-8.048297729492187500e+02 -7.814854736328125000e+02 2.997409362792968750e+02 2.123746681213378906e+01
-2.899283447265625000e+02 -2.245565185546875000e+02 4.250962066650390625e+01 7.221868515014648438e+00
-1.735697388648986816e-01 -1.812424659729003906e+00 -3.981963396072387695e+00 -2.906999349594116211e+00
-4.621026229858398438e+01 -3.426634597778320312e+01 -1.337553787231445312e+01 -1.286041450500488281e+01
-1.174997901916503906e+01 -2.062148332595825195e+00 -5.704101085662841797e+00 1.426928520202636719e+01
-3.113988161087036133e+00 -5.399610996246337891e+00 -6.445962429046630859e+00 -7.312593460083007812e+00
-3.633647155761718750e+02 5.554440307617187500e+01 -4.153129100799560547e+00 -2.977368736267089844e+01
-5.527782592773437500e+02 -4.856685485839843750e+02 1.529092254638671875e+02 8.604364395141601562e+00
-2.103931903839111328e+00 -4.972130298614501953e+00 -6.467799663543701172e+00 -8.521697998046875000e+00
-1.266678466796875000e+02 -8.949763488769531250e+01 -4.365977764129638672e+00 -2.684072256088256836e+00
-3.451934509277343750e+02 -2.768859863281250000e+02 6.351830291748046875e+01 7.521791458129882812e+00
-2.444162964820861816e-01 -2.273840904235839844e+00 -4.496589660644531250e+00 -4.839272022247314453e+00
-1.618191833496093750e+02 9.502842903137207031e+00 -1.470793724060058594e+01 1.964222145080566406e+01
-2.359555363655090332e-01 -1.871581077575683594e+00 -3.993999481201171875e+00 -2.802271127700805664e+00
-9.997027587890625000e+01 -6.971927642822265625e+01 -9.995706558227539062e+00 -5.574651718139648438e+00
-1.125616989135742188e+02 -7.968990325927734375e+01 -7.402720928192138672e+00 -4.716047286987304688e+00
-2.857901306152343750e+02 -2.202004699707031250e+02 4.052666091918945312e+01 7.453504562377929688e+00
-5.295534515380859375e+01 -1.202431440353393555e+00 -1.166317558288574219e+01 2.856570816040039062e+01
8.952615857124328613e-01 5.543380975723266602e-03 -3.886548995971679688e+00 4.135026931762695312e+00
-2.552882957458496094e+01 -1.558271646499633789e+00 -8.132224082946777344e+00 2.067022323608398438e+01
-2.268851280212402344e+01 -1.918353796005249023e+00 -7.414927482604980469e+00 1.928547668457031250e+01
-1.327083435058593750e+02 -9.374468231201171875e+01 -2.960572719573974609e+00 -2.029313802719116211e+00
-1.826735138893127441e-01 -1.896183013916015625e+00 -4.096383094787597656e+00 -3.333050966262817383e+00
-2.446112976074218750e+02 2.272033691406250000e+01 -1.084850120544433594e+01 2.525507211685180664e+00
-4.886251831054687500e+02 -4.193374938964843750e+02 1.241467590332031250e+02 8.649843215942382812e+00
3.305289149284362793e-01 -2.089634418487548828e+00 -4.591000080108642578e+00 -5.912629127502441406e+00
-9.994961547851562500e+01 4.339463710784912109e+00 -1.892677497863769531e+01 2.507078933715820312e+01
-2.521075195312500000e+03 -3.416843261718750000e+03 1.938536865234375000e+03 4.341262512207031250e+02
-9.562027931213378906e+00 -1.849279165267944336e+00 -5.457452297210693359e+00 1.294671058654785156e+01
-4.367295837402343750e+01 -1.707067251205444336e+00 -1.053025817871093750e+01 2.748542213439941406e+01
-2.849797630310058594e+01 -2.310583353042602539e+00 -8.747890472412109375e+00 2.167752647399902344e+01
-5.439626312255859375e+01 -3.855575180053710938e+01 -1.374529647827148438e+01 -1.069325065612792969e+01
-9.782626152038574219e+00 -1.076173400878906250e+01 -8.990835189819335938e+00 -1.226001930236816406e+01
-1.243026000976562500e+03 -1.385832031250000000e+03 6.378272705078125000e+02 9.699215698242187500e+01
-1.430856628417968750e+02 -1.013213577270507812e+02 -4.669375419616699219e-01 -1.047880053520202637e+00
-3.538564682006835938e+01 -2.713256645202636719e+01 -1.294820022583007812e+01 -1.327271461486816406e+01
-7.136756420135498047e+00 -8.227085113525390625e+00 -7.988056182861328125e+00 -8.800884246826171875e+00
-3.694661712646484375e+01 -2.852020072937011719e+01 -1.298975563049316406e+01 -1.382868385314941406e+01
-2.788117527961730957e-01 -2.207748651504516602e+00 -4.395636558532714844e+00 -4.369301319122314453e+00
-2.836322326660156250e+02 -2.192651367187500000e+02 4.078528976440429688e+01 6.831602096557617188e+00
-3.601626205444335938e+01 -2.116066694259643555e+00 -9.957633972167968750e+00 2.512605285644531250e+01
-2.086303138732910156e+01 -1.897940063476562500e+01 -1.086325073242187500e+01 -1.588578891754150391e+01
3.985449790954589844e+00 -1.676300168037414551e+00 -1.268837928771972656e+00 2.312443494796752930e+00
-9.677742958068847656e+00 -1.083522319793701172e+01 -9.033765792846679688e+00 -1.264636993408203125e+01
-1.223388099670410156e+01 -1.235444068908691406e+01 -9.581140518188476562e+00 -1.284868812561035156e+01
1.497864723205566406e-04 -5.321853160858154297e-01 -4.026006698608398438e+00 4.383739948272705078e+00
-5.048370056152343750e+02 9.921690368652343750e+01 5.694206714630126953e+00 -7.897713470458984375e+01
-9.375242309570312500e+02 2.872648925781250000e+02 2.959210968017578125e+01 -2.767490539550781250e+02
-5.814852294921875000e+02 1.281917724609375000e+02 1.034939575195312500e+01 -1.085476226806640625e+02
-4.795954227447509766e+00 -2.068697452545166016e+00 -4.947457790374755859e+00 8.935459136962890625e+00
-4.584653091430664062e+01 -1.668443441390991211e+00 -1.064242744445800781e+01 2.796561241149902344e+01
-5.439743041992187500e+00 -7.528468132019042969e+00 -7.759495258331298828e+00 -1.054662418365478516e+01
-3.581856250762939453e+00 -5.575541019439697266e+00 -6.484319210052490234e+00 -6.987910747528076172e+00
-1.375980529785156250e+02 6.576433658599853516e+00 -1.593534469604492188e+01 2.253299903869628906e+01
-1.312204170227050781e+01 -1.347708415985107422e+01 -9.768638610839843750e+00 -1.426045036315917969e+01
4.474803805351257324e-01 -1.531341671943664551e+00 -3.517272472381591797e+00 4.034268379211425781e+00
-8.137784600257873535e-01 -2.769628763198852539e+00 -4.801672935485839844e+00 -4.592511177062988281e+00
-2.693504905700683594e+01 -2.210401344299316406e+01 -1.217217254638671875e+01 -1.435823059082031250e+01
2.895404577255249023e+00 -1.853601574897766113e+00 -1.629966497421264648e+00 1.917567372322082520e+00
-2.724280090332031250e+02 -2.082725219726562500e+02 3.625553894042968750e+01 7.143556594848632812e+00
-1.623845062255859375e+02 8.424010276794433594e+00 -1.351287078857421875e+01 1.998109245300292969e+01
-1.167218112945556641e+01 -1.152181339263916016e+01 -9.442501068115234375e+00 -1.125370883941650391e+01
-8.886606445312500000e+02 -8.921568603515625000e+02 3.596582336425781250e+02 3.394849014282226562e+01
-1.201472854614257812e+01 -1.773348569869995117e+00 -5.729173183441162109e+00 1.453167247772216797e+01
-1.135093021392822266e+01 -3.766497373580932617e+00 -5.677320003509521484e+00 1.337844181060791016e+01
-1.926801872253417969e+01 -1.825451469421386719e+01 -1.058434104919433594e+01 -1.641092491149902344e+01
1.180328369140625000e+00 -9.800064563751220703e-01 -3.257254123687744141e+00 -2.172242403030395508e+00
1.184410572052001953e+00 -1.008190393447875977e+00 -3.213491439819335938e+00 -1.802393317222595215e+00
-5.004476623535156250e+02 -4.317627563476562500e+02 1.296078948974609375e+02 8.524835586547851562e+00
-3.617852020263671875e+01 -3.565783739089965820e+00 -9.928152084350585938e+00 2.466105461120605469e+01
1.422566771507263184e-01 -1.712671518325805664e+00 -3.614616870880126953e+00 -1.766492724418640137e+00
-2.339872131347656250e+02 1.968096733093261719e+01 -1.044846343994140625e+01 5.537981033325195312e+00
-1.244985046386718750e+02 5.621739864349365234e+00 -1.743300628662109375e+01 2.344843292236328125e+01
-6.581451416015625000e+01 -4.709732055664062500e+01 -1.328671646118164062e+01 -1.127711296081542969e+01
7.157015204429626465e-01 -1.334766030311584473e+00 -3.408290624618530273e+00 -1.759631514549255371e+00
-9.058886528015136719e+00 -1.025091171264648438e+01 -8.872066497802734375e+00 -1.189877033233642578e+01
2.923479557037353516e+00 -2.470127344131469727e+00 -1.370697021484375000e+00 3.530545949935913086e+00
-1.162043823242187500e+03 -1.269637451171875000e+03 5.709936523437500000e+02 8.137435913085937500e+01
-9.769512939453125000e+01 -6.898281097412109375e+01 -1.024151229858398438e+01 -7.066873550415039062e+00
-2.919911766052246094e+01 -2.393091917037963867e+00 -8.869127273559570312e+00 2.194411659240722656e+01
1.118153929710388184e-01 -2.960039079189300537e-01 -4.046714305877685547e+00 4.422517299652099609e+00
